step,scenario_001_calm,scenario_002_high_vol,scenario_003_jump,scenario_004_weak_mean_reversion,scenario_005_stress,scenario_006_calm,scenario_007_high_vol,scenario_008_jump,scenario_009_weak_mean_reversion,scenario_010_stress,scenario_011_calm,scenario_012_high_vol,scenario_013_jump,scenario_014_weak_mean_reversion,scenario_015_stress,scenario_016_calm,scenario_017_high_vol,scenario_018_jump,scenario_019_weak_mean_reversion,scenario_020_stress,scenario_021_calm,scenario_022_high_vol,scenario_023_jump,scenario_024_weak_mean_reversion,scenario_025_stress,scenario_026_calm,scenario_027_high_vol,scenario_028_jump,scenario_029_weak_mean_reversion,scenario_030_stress,scenario_031_calm,scenario_032_high_vol,scenario_033_jump,scenario_034_weak_mean_reversion,scenario_035_stress,scenario_036_calm,scenario_037_high_vol,scenario_038_jump,scenario_039_weak_mean_reversion,scenario_040_stress,scenario_041_calm,scenario_042_high_vol,scenario_043_jump,scenario_044_weak_mean_reversion,scenario_045_stress,scenario_046_calm,scenario_047_high_vol,scenario_048_jump,scenario_049_weak_mean_reversion,scenario_050_stress
117,1.6442285818525695,1.6318717011232666,1.63470414513943,1.5934375400440017,1.4506535347705993,1.630321057068315,1.6122327332332183,1.6181438194048723,1.658970299554934,1.7443232668711233,1.620695979026959,1.6116747281038784,1.6550402569402505,1.6060039205650052,1.7335170180012638,1.6239869621274519,1.6486185865718697,1.6109395912976934,1.713406647091379,1.618572988329052,1.6176714554005258,1.6613774059803836,1.67940089354217,1.6862820215790852,1.5360557799572818,1.6262954966153371,1.6465494615342209,1.6097714809710382,1.63536143739539,1.7233275060025592,1.6363990819717842,1.6825091333305753,1.624929235837309,1.6580861410769563,1.6831444399765523,1.6382310286181603,1.610073451279747,1.629516787355743,1.6286832996298304,1.5976516236281946,1.6251972664125995,1.5924296629121937,1.6215422089291898,1.6295905353794338,1.7124372029614792,1.6322532502430702,1.6548013512981066,1.6055954312115748,1.616095115347825,1.512501751183633
118,1.6489938729563531,1.6359126039398177,1.6291114064081098,1.6017644951767822,1.4513194593729861,1.6276068555508287,1.6170004881284334,1.607119311081842,1.6560351580037116,1.7590408151531762,1.6198846360104704,1.6102331835901909,1.6491827204795078,1.6000937377056552,1.752384902793554,1.6302638850676126,1.6489099570211458,1.6059105498168853,1.7218642840212544,1.6276501802912922,1.6263677086222976,1.6660561702011791,1.7107425773229057,1.6791181901566978,1.5390645076696043,1.630440210748463,1.6564306857101412,1.611903286432775,1.6349504562515027,1.7279020298404926,1.6422806346855592,1.67928853504274,1.6195536495007095,1.659726661427019,1.6731327605731177,1.642203709074352,1.6107046437141712,1.6388655699652943,1.61705780380618,1.5842258901033328,1.6283876678517106,1.5942487303604922,1.6371629761544053,1.6263940538370725,1.7036879787132755,1.6298491368588455,1.651102348043102,1.6119845108854336,1.6155217184151676,1.5037150033536184
119,1.6493606356413673,1.6350158460206146,1.6341375076119407,1.6086302081419053,1.4522680290958938,1.6240528812964983,1.6133550575178743,1.6137163936974723,1.6490558902388555,1.7610517131715366,1.6159367079351497,1.6124368799925164,1.6405924950516484,1.6151840751863382,1.7474547811752592,1.631723357474497,1.6417034969364703,1.6045269760441765,1.722864144669831,1.6247295234594128,1.6295412502703703,1.6712862131157324,1.7076345322740132,1.676188749781293,1.536451120037814,1.632481372018695,1.6523551775273178,1.6104545442497211,1.6399227681311142,1.7247445011460936,1.6418289792871648,1.6693756196326792,1.6221053733742665,1.6646123374812567,1.672002317285268,1.6480316826776287,1.6057484576587573,1.6398968410947417,1.618259211674829,1.5786236295053198,1.629306479128383,1.6050664633260032,1.6311443441704105,1.6255561220434172,1.6960553791113773,1.6207214165319632,1.640751454880915,1.6091748129650314,1.616723166910591,1.5049407240134158
120,1.6488367526584187,1.6293940843237669,1.6220252243104,1.6080341036335302,1.41757561253962,1.6256619066638127,1.6118671961262163,1.6170553397946232,1.65631282929179,1.7712070461504397,1.6170416044015052,1.6130441655220384,1.6376483569930251,1.604949565451862,1.7556243504878801,1.6284804425365262,1.634138761995172,1.6114044816625543,1.715864170756396,1.6393216861738227,1.63526978337572,1.676606051528517,1.6978711308812455,1.6813365914606382,1.5330945113567513,1.6335509674440825,1.659381656382749,1.6230813990835578,1.6453858845533635,1.723364450850567,1.6445360872775665,1.6540247349395458,1.6243230982356458,1.6730712138127881,1.6796679545364865,1.6520537837720535,1.6087474108137012,1.633263745478256,1.6262803459808997,1.5760722660498434,1.6324849283933698,1.5924966339422184,1.6370417551188952,1.6347595616490287,1.7112102523557728,1.6232652939729109,1.6552374833418484,1.6013549984880928,1.6266760406239773,1.5114813017135216
121,1.6500752179143472,1.6402867443599658,1.6202198564300097,1.5996772913877242,1.418944768624862,1.625779701414885,1.6141219216687657,1.6209802370607638,1.657742721556433,1.777367354635348,1.6175105511176922,1.6191280886762356,1.6316367073054756,1.6102585948305057,1.7326141193855973,1.627767106986813,1.6384247313099185,1.6025194026431273,1.7178637809614286,1.6427991464875693,1.6333873292299776,1.6698577943624342,1.6937880695738514,1.6834873059109468,1.5299900897716774,1.6365578534386627,1.656168063743155,1.6177642780409964,1.6406205341825648,1.7290765502173244,1.6502837939357582,1.6476491202295125,1.6338366594838363,1.6742218184970339,1.6632033472936187,1.650736640398355,1.6166280170204306,1.6259759467144557,1.6283745401887233,1.5739667842708556,1.632998615128365,1.5999119453064896,1.643673882961162,1.626534726887477,1.7128259234323873,1.617346414500566,1.6519393541127154,1.600324070381339,1.6312887862445529,1.5076685932742369
122,1.648967836112161,1.6479647068538497,1.622080734901102,1.5982974043349862,1.4256254716776984,1.6275437797627568,1.6230847012604477,1.6252710804979598,1.6589415963750491,1.7758650838090455,1.611573262696552,1.6217025424552598,1.6265007498016775,1.6060849093570295,1.728045551253694,1.6277249033794525,1.6352069495994483,1.600953888027432,1.719121600273358,1.659732218499146,1.6319550945971835,1.6587697688870835,1.6915088123003226,1.6813156012969181,1.5342410293465432,1.6328714439610672,1.66070623460496,1.6229658458369538,1.6351372149379013,1.7190990682181078,1.6423278728995288,1.6464760837098196,1.6425779905654772,1.670550582310829,1.6714377047976812,1.6473477675622359,1.6169880100929184,1.628318624834432,1.619060714886842,1.5668740213298626,1.6326156240463918,1.5943191257343992,1.644728039192872,1.6242962106100298,1.704163857506718,1.6183158538510467,1.644558234571939,1.6077768766119651,1.62451560050891,1.5067547310360943
123,1.646498702285818,1.6504512577480546,1.6252284600832345,1.598989161685376,1.4452360552821228,1.620965973946574,1.6149592887840345,1.6138367361567387,1.656732051024261,1.77528024074321,1.6127005123768567,1.632563184032058,1.6280858761854367,1.6038318221848997,1.7428961914106946,1.624904521087329,1.654182195825413,1.6112115901210775,1.7112969482367912,1.6820294313134458,1.6332188971307653,1.6529118188541958,1.6895945352699433,1.6835033915063526,1.5435215640673514,1.6320513500516538,1.6586300786483932,1.6185668593973188,1.6494695383183353,1.7148589864477208,1.6385648144976759,1.6458097760188775,1.6440229967634452,1.6736050311930257,1.6793199936251701,1.6465550311030481,1.6251692432951304,1.6319223145202348,1.6180206117703952,1.5382650120282488,1.6294267372340336,1.5974725262686846,1.6377850623859953,1.6307037585250317,1.6977769450217037,1.6194674847602508,1.6615818461653347,1.612132506295283,1.6206411050275245,1.5104720325330332
124,1.648676799841414,1.6534966142899024,1.6278638556571037,1.6084611491098535,1.4437117345399393,1.6216495645270592,1.6147114147870698,1.60541106663073,1.6504894837721418,1.7725942839259923,1.6203360778532057,1.6342511885928412,1.621742129907335,1.6003305870412614,1.7416350258595903,1.6259345274917003,1.6476520286506937,1.6093328551162522,1.6956396441894939,1.6006264378604744,1.6369582516997334,1.6587726975424375,1.6914887522480637,1.6811329589109076,1.5437602660569847,1.6270271857720737,1.6700327315542665,1.6157235086555637,1.651650767476688,1.7055869117462092,1.6368695766159802,1.6438130718207522,1.647489581683965,1.6762471506725771,1.65599686250481,1.646362747212044,1.6301263094537928,1.6396617639757305,1.649533682074537,1.5588558535995476,1.6294795026730653,1.5982645790369907,1.634708289634876,1.6257350248555018,1.7170125305359436,1.6196335133766147,1.6740057843318292,1.6094376433783204,1.6192713020508824,1.506531358076836
125,1.6524970941539914,1.6606674615310066,1.62180895467737,1.617033595841645,1.4361601425137454,1.6283050527814527,1.6173531731694664,1.5984628470210496,1.644794932819156,1.7715037017263566,1.6240180887888238,1.6314559187803268,1.6254519639422538,1.600417501363887,1.737391921889314,1.6233418826815467,1.6512807840346824,1.6012665658784004,1.6959038461822054,1.5886551497939638,1.639886891415987,1.6552826594122412,1.6788077024571193,1.6801591089449754,1.54995701633703,1.6242643604378522,1.6777189695705201,1.6237103840496336,1.641596119422372,1.6878876376589822,1.6334860146174501,1.6589981027216665,1.6417313666972788,1.6766048056251377,1.6435842177810938,1.6424678941341073,1.639122849549792,1.6258581954072728,1.6568160896023005,1.5693114642765524,1.6315759609476954,1.6101195105461177,1.629517600320155,1.6199742345065873,1.7142009271998973,1.624569702344268,1.6720831743858364,1.6140242248888836,1.6098258691251928,1.4947540841029516
126,1.651033846639697,1.6559690618038454,1.618040412843263,1.6164208213063198,1.4290408692755607,1.626096802621551,1.6180924167068487,1.597045203009603,1.6433620771054247,1.7671681944751951,1.6210752137223616,1.6294007909433477,1.6211069263772235,1.5926106581624104,1.751960174318716,1.613579849939517,1.6499041995909132,1.6004097176135172,1.683888334823868,1.613300816814396,1.6436074723565486,1.653619155376687,1.67810586630507,1.681650080704863,1.5460233670247892,1.6277986336407029,1.667553914727605,1.6232829094152437,1.642354012485674,1.6839733984977434,1.626713696895138,1.660952052454385,1.6483128086036054,1.6775958094983086,1.648030488345817,1.6406623926509554,1.616406101719512,1.6167888274549933,1.6542811654756138,1.5717674701994606,1.6392282197202135,1.617725184963711,1.6249351515292485,1.6189434323805623,1.7120067156296013,1.6233417065687168,1.6683638554249134,1.6123878107939666,1.6155707784336,1.5102737502256127
127,1.6540417044290319,1.654302290017708,1.616729955374139,1.6123281827431704,1.423577801123358,1.6318782379343961,1.63344962176981,1.5969630851839418,1.6416109245070045,1.7807171678992355,1.6235140917136435,1.635489152655139,1.6201404987426067,1.5952776395323314,1.738816283274429,1.6094011749066788,1.6471979686614533,1.5909988998846416,1.6818933137664034,1.5942988268567186,1.6412851012455607,1.6604950977613977,1.686030916926652,1.675028677983317,1.5338692171164132,1.6328426127224724,1.653884629193706,1.6298645310559725,1.6445935468563053,1.6964522301343512,1.6348862010199492,1.6625779706389427,1.6470791781521303,1.6725530237598125,1.6477233835718224,1.6367446201499607,1.6209987133008419,1.6149016365479398,1.6560517702113868,1.5795126228887026,1.6363385540193232,1.6108854899547407,1.6238231197961157,1.6104291801038482,1.7151975506782289,1.6254113290683903,1.6722678814092875,1.6100663884050477,1.6116510025257895,1.5113126422141963
128,1.6537824625976438,1.6494164528649322,1.614401955048227,1.6074545730339307,1.4225530088094744,1.6268423225377195,1.6255873640696497,1.6009864368239501,1.6505170188464762,1.776537451014145,1.6254705177529403,1.6329054415900817,1.6284438395134346,1.5865451083615567,1.729273603183731,1.6099355973025193,1.6520319901370053,1.5916597224043227,1.6873554647220077,1.589251233423777,1.637497803964745,1.6604825524146156,1.6772238818106011,1.675190372971705,1.5370934852309586,1.6360292357286343,1.6450398428943493,1.6261031972447717,1.642032129650619,1.6796481085488117,1.6364552007003035,1.6528386386908556,1.6499852803856259,1.6638660952036413,1.6376142976975072,1.635059738600224,1.6185776315088516,1.6161818331517421,1.6571655681223518,1.565250626551054,1.630373948653023,1.6100652491239078,1.6218892260274218,1.6080139889272878,1.6759781558981843,1.6223806889369887,1.6732668488168367,1.614489236080782,1.6157741238116428,1.625798972403108
129,1.643717057429795,1.6237116208378357,1.6093247246438742,1.6139561872797612,1.4192368798826522,1.6222367093493923,1.6286977849777877,1.6042179176060172,1.648218091804976,1.7715669117554065,1.6246588810607907,1.6228872394924305,1.679110785416539,1.587939447686672,1.7448493627872232,1.6163598004748814,1.6426457868299333,1.5982986599717313,1.6984169400583813,1.5850875408640275,1.6304906325847002,1.6553725344604733,1.6777457382741232,1.6753715884258324,1.536218628137298,1.6374110341628099,1.6410088727514194,1.6272064818160297,1.6286573014021455,1.6860577520056796,1.6343266408403367,1.6568955816325261,1.6534194367071748,1.6633038997339809,1.6485895413135034,1.6409533927285842,1.6216061493898042,1.6233758893849075,1.6548275102352745,1.5737480776184853,1.6278519891130157,1.610732835374135,1.6234473004048937,1.5997879696736959,1.6848828664884268,1.6175468908198254,1.6650207749239896,1.615402701394048,1.6261080495465872,1.6152533858722502
130,1.6427337398060569,1.6223046551635294,1.6211395236434007,1.6206310055765525,1.4103363156182758,1.618872272916822,1.63660295207944,1.6074236262732637,1.6548368755985692,1.7713730712323241,1.6246356179074204,1.632262293796211,1.727771912389869,1.587522718458222,1.7431344902113672,1.6213210664416646,1.639916371154667,1.5950618434012729,1.6911099587304814,1.5888057580530652,1.625594850277177,1.6457089548094244,1.6622086062953787,1.6717850168228017,1.533555916553585,1.6302010397165907,1.6488635079065528,1.628977996995614,1.6248438363799929,1.6728191239667565,1.639493174779975,1.6530719682558337,1.6557248752540836,1.6623949491599352,1.6555614728752746,1.635555495650598,1.6119633098185093,1.6191217640441224,1.6492023800548685,1.5731897230405927,1.6179506117503857,1.598306153717957,1.6441676479138876,1.600038829983018,1.6633893748352817,1.6184142489473006,1.663506274561932,1.6176580942915266,1.6142195189150743,1.6038654991638532
131,1.6366190690270268,1.6216168559098814,1.6259478124281017,1.6242483507188907,1.4109257082548943,1.6221394362311563,1.6349433064465242,1.6116077798457045,1.67051304485885,1.7619720058289632,1.6189641746624772,1.6307397878996965,1.7322357875690935,1.5821910522656415,1.7474646811346681,1.6276597504702879,1.631279502737476,1.6055982359795835,1.6963038238833037,1.584750943972824,1.6260444159865302,1.6265263746698106,1.659096533776525,1.6800061675283686,1.5420488122755478,1.6320118312214065,1.6513351772324423,1.629220591924438,1.6299662313850298,1.6721348941422958,1.6414723579462458,1.6450495106640477,1.6644564317138302,1.6550573688787689,1.6628288121526944,1.638058743603654,1.6058001899750323,1.6240162083700025,1.6500223811550665,1.5554366773409813,1.6089103138713892,1.6007090839637046,1.6440396184718034,1.6004105184876918,1.6560582518680402,1.62373317664522,1.653115188857709,1.6170739694489786,1.6089121250265461,1.5912223616614498
132,1.6375923624371833,1.6152434275263257,1.6268539921288185,1.6237888709334334,1.414952915641265,1.6234401423543514,1.6313409553776732,1.6126722927077128,1.6704010197020385,1.7532512307509946,1.6205459722779019,1.6270393684765414,1.7214779451495488,1.5909778440312152,1.7432264464198424,1.6287008320800709,1.6261356063398793,1.6020407847665208,1.6970612288659752,1.5762508998018152,1.6263931662061442,1.6152440347931467,1.6496168098512494,1.680195181903777,1.5410432029544425,1.6302170317839202,1.651346491372232,1.6248125225261738,1.6285688041454824,1.6610655765105016,1.6447934791409125,1.638710798936386,1.659736677593824,1.6546650291952067,1.6697398869681788,1.639127285620812,1.615937783189646,1.6233873656024396,1.6520731736803425,1.5649633899246809,1.6051899978991695,1.606807944236551,1.654610855682274,1.5963274027815872,1.6379228645205848,1.6216266171083566,1.6464684653022845,1.6230990870553863,1.6050492625609398,1.5913246161309864
133,1.6313519560334646,1.6257316870814114,1.620985095530874,1.6314548917536573,1.420693932835779,1.6214646365383225,1.6209524462917566,1.6105760919986054,1.6743075278749062,1.761493163258563,1.62021880867768,1.6092747783965855,1.7097591348726773,1.597561458626079,1.760414549388731,1.6223614733357112,1.6219606811078529,1.6095183092511687,1.6967250571366757,1.5688067822175171,1.6272951281230097,1.6164344859656787,1.649962716932497,1.6807384460217971,1.5654793862472722,1.626150219624577,1.65171543484154,1.6210755337693326,1.6334523669802206,1.6726078298446834,1.6489222995122457,1.641915712911302,1.6663037060219394,1.6559992349156982,1.6726282493832692,1.6387276802310136,1.6206180987798002,1.6258688245561412,1.643554965876684,1.5680165158964328,1.6028319228899282,1.6066704441698207,1.6585001073132366,1.6038429308451183,1.6322951755750932,1.6199179215490558,1.6532279630391122,1.6268717822228862,1.6017802419648446,1.580328876234369
134,1.6293276049004664,1.625951367015468,1.6247539309537449,1.6285435515078777,1.4256449216151785,1.624122712424184,1.6294092776267584,1.6128787502459243,1.6643192791791366,1.772104473794227,1.6196984853355765,1.6067465355441892,1.7009021658025958,1.599640055557689,1.7608046669348616,1.6182822542034638,1.6197563500108534,1.60914969926504,1.7005852105156865,1.5642012105561869,1.629392335996977,1.607227901752756,1.6431984921592904,1.6707100210333732,1.5841396312676446,1.625232060222807,1.6410955697891758,1.6264134395169816,1.6301924252199549,1.6887786525808528,1.6454260784099017,1.654459356628427,1.6614369338777983,1.6596120938506134,1.6790213576896806,1.6361398575312214,1.6230958709596723,1.6158932547430152,1.6498120634194253,1.6483194158582537,1.6033684310773029,1.597705056704422,1.6429603315674135,1.607119070344997,1.621972213133422,1.6136911622874885,1.6521103981929215,1.624095885732851,1.5930138780111127,1.6063372653141879
135,1.6298423762670102,1.6257378771047657,1.6185964501374013,1.6228398855589137,1.4312481292422548,1.6219299179361757,1.6362527290396063,1.6246272207974422,1.6585172910814374,1.7585357352480977,1.6278768648039237,1.6090217151531923,1.6942475399351016,1.6045828491649003,1.7768114322333195,1.6195805407365618,1.6208588659791134,1.6030090631579994,1.7000326441235074,1.5768237465303234,1.6221785869516738,1.604191247931828,1.6414561863858015,1.6688280177128059,1.576564695473691,1.6291214853316272,1.6451176429193035,1.6239375979687731,1.6330458379322879,1.6763622402933638,1.643363626230204,1.6553080199071935,1.6482081100587889,1.6583657288980382,1.6960880669656642,1.6314737635246952,1.6273495674621052,1.6247602914418573,1.6541283629477552,1.6485107394536067,1.6060277796861895,1.6007534877069194,1.638853037702591,1.6168239844451275,1.6239135579523472,1.6136133133943593,1.649737135521405,1.6233827327735282,1.596020509526478,1.5809695043105918
136,1.631813819660336,1.6110870101538293,1.61603490600449,1.6296843656239044,1.4465400408679516,1.6316961188835268,1.647466955416488,1.6189662891648005,1.6595617477107707,1.7637469614435164,1.6237921258954935,1.6135205456344868,1.688731604425458,1.6048050996792935,1.7795954881966976,1.6197075834584223,1.6256506179517742,1.605864643568796,1.7004749811468782,1.5711193175829035,1.6228161293424062,1.6058525804329078,1.643686879266251,1.6708220575260908,1.5760849374869048,1.629245656965308,1.6517933018996034,1.6154223088801312,1.6397760568205828,1.6802692147032952,1.6453534498613465,1.6428324839090478,1.6509001800875216,1.666168981069872,1.6951829177397937,1.6310937402721368,1.6283440974900847,1.6191430391778938,1.63698524027157,1.6486454791619312,1.6069634347792068,1.6047994475813634,1.6357167414116303,1.608249769583759,1.6277184765837078,1.6158820472820092,1.6545654607846827,1.6343495733678184,1.6047708984731504,1.5849294376762009
137,1.632314909920719,1.6168900620041304,1.6143962025009597,1.6264405737979866,1.4542424969902756,1.6330051534421708,1.6405788311313307,1.6273021075543959,1.6645527673086171,1.755500077002148,1.620537301045589,1.6199658970150657,1.6858448782527578,1.5932432881899457,1.798147781766248,1.6194799770683221,1.6224103090863085,1.6013635491302551,1.6986735816725484,1.5649054306449468,1.6265928396114517,1.6132056236414196,1.6425700885228889,1.6740741089036677,1.579732810081986,1.6224686668670003,1.6496080136109823,1.621858260650743,1.632446500368275,1.6761271812534382,1.6512487432301364,1.6467421802111912,1.6611229047585963,1.667994060945454,1.6884846818693442,1.6280338694531338,1.6296190233176358,1.6174886759090554,1.6306766112775313,1.638603856786877,1.60536102475278,1.6089783599891612,1.6283721502179815,1.6122040469772267,1.6266918882628034,1.6120254063170065,1.6649654794821227,1.6284441636652152,1.605352068230194,1.601890120443733
138,1.6340147900704964,1.6246460001988645,1.6216335895461473,1.6254332935513724,1.4776664385075278,1.6408081207627059,1.644045588565468,1.6376424960114515,1.6668449898410762,1.7610453509042305,1.6225190205559146,1.6231808772230625,1.6768957776559104,1.5871618558141243,1.7956977919539037,1.6168950430887747,1.623960096473276,1.5957607011645882,1.6980748147199016,1.5761706403394267,1.6302001382844786,1.5958957628795127,1.6437410812933635,1.6701591312370119,1.579411279256878,1.6240451744297981,1.6603660556491933,1.6205557128447599,1.6378984289453127,1.673249463171,1.649127014482398,1.6470020571526651,1.6689582567339252,1.66548484042987,1.6920208261625935,1.6341530213143634,1.6210290767839977,1.6166673128726166,1.630696904289561,1.630926642038627,1.6008484793363154,1.6143583036480589,1.624815718542101,1.6104337163239757,1.6168579134715046,1.6092625720519582,1.6585093692812087,1.6224050575620312,1.6044086887138513,1.6029790239684474
139,1.626078605280911,1.6314371290826293,1.6198797648632919,1.621705139790224,1.4956150382017066,1.6419218501791455,1.6384607250266858,1.6451646785320078,1.6653756006271105,1.7552230440803898,1.6286076394134845,1.6237037313748308,1.6672786741141363,1.586612396994625,1.7995044650437724,1.6150997763312622,1.618112958192386,1.5979645723935276,1.6956629690732063,1.5938367354556886,1.6266532891117305,1.5921152861407355,1.6381992590466177,1.6662309709434506,1.5674549044544959,1.621012878677197,1.6625757249144972,1.6155900698855137,1.6402441441335094,1.6658385333037582,1.6445320197221316,1.646837430574538,1.665560982245673,1.6540417981409143,1.7011648524009768,1.6386245365532404,1.6202628125676,1.6165795061330503,1.630040541494805,1.6165998302805968,1.5989978740864355,1.6176973507485843,1.6279701013734917,1.6145713116049634,1.6077367152008022,1.6084088761186115,1.6576567211084285,1.6177898901498007,1.602841452660029,1.579471767791569
140,1.617595266235885,1.6358305566953557,1.6231952946232997,1.6195481458645526,1.4848470663819051,1.6374726886657538,1.6358753535914639,1.6453526956324804,1.67299999348467,1.7482975907238196,1.625692336593784,1.622545402612194,1.6653653963280821,1.5910016129171736,1.7467118576875922,1.6184336318056876,1.6247704106760605,1.591066716006544,1.6958161096452018,1.599269456610628,1.620755710150862,1.594875828490555,1.6470271185448426,1.668071966171501,1.5800764438491832,1.619943261108677,1.6547562959531497,1.620337264008778,1.6385608645327143,1.667768527621844,1.6413533480770792,1.6409876747830907,1.6585621293302448,1.6431577213993196,1.7051549064828089,1.6404179385317144,1.6208932763499988,1.618689146190047,1.6328939940715121,1.6243001436260163,1.6092892596537993,1.6181844572148447,1.6264532120755772,1.6165551397509716,1.6269889096635726,1.602239614802541,1.651776281167359,1.6158904486237897,1.6016778505984568,1.573666038616576
141,1.617801242851407,1.6454941640288723,1.6269697603716315,1.600921835532233,1.4888755801602305,1.628846827393562,1.6371929031572194,1.6334453976154324,1.6795718706787324,1.7293724859384463,1.6213003392996528,1.6340158626900214,1.66150921730682,1.6027987956638834,1.748819830672813,1.6181662284815808,1.623792646038062,1.5932576990131093,1.6935650961668982,1.598146108180961,1.6215284659873797,1.5955077774740307,1.6462864873783085,1.6614824740494352,1.5743874233908304,1.6238518834601277,1.6493798060343152,1.6203818198924793,1.6449889938980145,1.669979949145851,1.6385361534461995,1.6343354043737075,1.656813440451731,1.6431842143542486,1.6448371810912064,1.6387650087755037,1.6192641932881926,1.6062330358408512,1.6292596701984772,1.6236310573068038,1.6056767570539487,1.6129405619752095,1.617006873689977,1.6124824357483774,1.6367891419283067,1.6097321474851893,1.6518095355725289,1.6196208262218208,1.5940735858535249,1.5744761754140169
142,1.6241858421323927,1.635290868985243,1.6097490761545892,1.6091695700402033,1.5127180659851256,1.621247739713928,1.644004652072694,1.6364020886514863,1.6765253658375938,1.718103665441435,1.6181578893081445,1.637038768960073,1.6532182118544756,1.5962986456578567,1.7403618031545824,1.6165610321812107,1.635752213383115,1.5957608058845634,1.7049610114769576,1.591855711099357,1.6265147095537547,1.590756677724644,1.6420784327021478,1.6608266108167045,1.579594389962284,1.6246141455962115,1.6430959287886922,1.6151200211591579,1.644825382996976,1.6612862675473352,1.6329951643878848,1.6409103741008795,1.652346041157612,1.634498889633437,1.6139076368844902,1.6351088886199001,1.6236488899682102,1.6149087063456675,1.6654055972477477,1.6343510686421814,1.612801773288961,1.628027593240264,1.618108707183029,1.6142402241173996,1.6362035991009491,1.6192956451050906,1.6602811707367948,1.6208439279033144,1.5949588802647212,1.5698447842241103
143,1.63005707335492,1.6235140921107265,1.6093728684290285,1.6083304712157136,1.5111828621520018,1.6273653165794066,1.629051039604393,1.637024935346422,1.6759026625207223,1.723191151020562,1.6183176044549015,1.6273484515962016,1.6445320549436915,1.5898280957143445,1.738495643361802,1.6193550310478289,1.6333274887273164,1.611679128724164,1.7039126165167287,1.5848187226979964,1.6278829105405552,1.6011978419953157,1.646615067748721,1.6577258174772598,1.5719693345023515,1.6223339587560974,1.646220166107734,1.6189638882633517,1.6520569957597804,1.6653295902886793,1.6302572614708488,1.650039753930796,1.651791105205565,1.635388544537004,1.6150594349175829,1.6375302312607487,1.6356033376428272,1.6085986524603713,1.6557304681278617,1.6363401871075465,1.6116483907644226,1.622678951279504,1.6205811597447446,1.6076904418342712,1.6174351329820655,1.6163673497246422,1.6591956836025652,1.624333507659475,1.5942454364509222,1.5883664177561576
144,1.6278769979620713,1.6411596859494342,1.616770947394655,1.6114696772919017,1.5091720980786567,1.6309665799365942,1.628882331414706,1.6372611831113308,1.6793922986801637,1.7193648302352087,1.6173276330178399,1.6378844625019762,1.648825033778903,1.5934613718352757,1.7487348515259642,1.6247461900090923,1.6313013567123964,1.6089248154727447,1.6940124265283882,1.570085089970438,1.6241224741817428,1.595994495647138,1.6465694436474663,1.6587287030314484,1.5618821829166378,1.6256241138556367,1.6611357723032032,1.61486470031369,1.6475679354555608,1.6708471996464163,1.6262033184990252,1.6445041659470128,1.6500411621957534,1.6298627257138205,1.6258110260609027,1.6359680988240888,1.6265215725579831,1.6169261084601358,1.6430600988897353,1.6385078473301984,1.6207240630530126,1.6194033220414255,1.6233063172260853,1.6085834035897804,1.6134980498725975,1.6218615088178119,1.6612343434487873,1.6334064813664264,1.5972058829883697,1.5934820221691535
145,1.6268148212018458,1.637203447182669,1.6174570175873766,1.6183485671811098,1.494938295094569,1.6309413294865085,1.6216327221373301,1.6184633452275003,1.6765472689449903,1.7231899236736639,1.628058305261256,1.6239903181039044,1.647273332362554,1.5920266801371608,1.7371606927485104,1.627210479303671,1.6387865001140431,1.613899712132271,1.6830180719134613,1.5667569294093922,1.625567263825171,1.6017166253621002,1.6429366793330407,1.6564708606042016,1.5728164464430172,1.6302950842415305,1.6512786859523993,1.6211045021609818,1.6482672741216704,1.6831914473979672,1.6298853855066233,1.6477505930753609,1.647759606781883,1.6414747407322439,1.620740061804175,1.6293081053779752,1.6266690627514575,1.6195651491643865,1.6342994854881916,1.6303677089382713,1.6221530647469393,1.6276684532396601,1.6272899621641876,1.6137667950731052,1.6201137964271821,1.622776747679626,1.655559895021699,1.6310865324802355,1.5942901973355401,1.6018088515198856
146,1.6219179292247456,1.6353100774540408,1.6125518718902563,1.6148714714552026,1.505328007893115,1.6302756116424084,1.6232555705367133,1.6100013008241687,1.6687107401182828,1.7176587791509315,1.6256026189271737,1.6192062000989904,1.63991278858565,1.5992411532546231,1.7302129664504593,1.6282076006461952,1.6504556332382054,1.6073599610621019,1.6804288782018708,1.575656969300546,1.6226163674680312,1.6038290860766815,1.6478835230995739,1.661018788787467,1.588104289431017,1.6248334264845241,1.6466640525402323,1.6190308719668132,1.6546236886610897,1.6505692438637478,1.62942264862011,1.6581014109875074,1.6401875752798394,1.637784300565485,1.6625496799684436,1.6321246952317519,1.6163177294503412,1.6222892649284923,1.6371628569245729,1.6164121405910032,1.630313593302503,1.6366073137178159,1.6337936839116027,1.616458744813363,1.6219850566440481,1.6259043557566693,1.6653153319515928,1.630621109388531,1.600316071717093,1.5984068794149529
