,asset_a,asset_b,price_a,price_b,hedge_ratio,spread,spread_change,zscore,abs_zscore,spread_volatility,rolling_corr,pair_return_diff,drawdown_a,drawdown_b,half_life,raw_signal,position,ml_probability,ml_accept,spread_return,gross_pnl,transaction_cost,net_pnl,equity_curve
2024-12-06,KO,PEP,82.5493,83.2482,1.0257184787909503,-2.8399170660847943,0.5722261929595049,1.49910447656297,1.49910447656297,0.40253755495619115,0.8725920730026077,0.007073688614595008,-0.07256730825405233,-0.07314466270086473,1.328149885044626,0,0.0,0.0,0,0.5722261929595049,0.0,0.0,0.0,0.0
2024-12-09,KO,PEP,83.4105,84.4327,1.0257184787909503,-3.1936806042126733,-0.353763538127879,0.016328975552892536,0.016328975552892536,0.40339847251703814,0.8763817625299107,-0.003795982234602757,-0.06289181695210788,-0.05995686828572033,1.328149885044626,0,0.0,0.0,0,-0.353763538127879,-0.0,0.0,-0.0,0.0
2024-12-10,KO,PEP,83.2914,84.1712,1.0257184787909503,-3.0445552220088388,0.14912538220383453,0.5947732110848987,0.5947732110848987,0.4036618610320331,0.8827333085075634,0.0016692634882929935,-0.06422989290898384,-0.06286831466778886,1.328149885044626,0,0.0,0.0,0,0.14912538220383453,0.0,0.0,0.0,0.0
2024-12-11,KO,PEP,83.6944,84.5056,1.0257184787909503,-2.9845554813165336,0.05999974069230518,0.8130616102009076,0.8130616102009076,0.4013732337113896,0.8770252960036528,0.0008655793769050124,-0.05970223035129263,-0.059145226062956247,1.328149885044626,0,0.0,0.0,0,0.05999974069230518,0.0,0.0,0.0,0.0
2024-12-12,KO,PEP,83.2191,84.3318,1.0257184787909503,-3.281585609702674,-0.2970301283861403,-0.40172356093893646,0.40172356093893646,0.4048728543306287,0.8765026305011457,-0.0036223256207524868,-0.06504217579464411,-0.061080252377310074,1.328149885044626,0,0.0,0.0,0,-0.2970301283861403,-0.0,0.0,-0.0,0.0
2024-12-13,KO,PEP,84.5786,85.8211,1.0257184787909503,-3.4496881401660318,-0.16810253046335788,-1.0598945471988774,1.0598945471988774,0.40473292420308515,0.8823604730023122,-0.0013236109566667764,-0.04976833647161394,-0.044498925047234406,1.328149885044626,0,0.0,0.0,0,-0.16810253046335788,-0.0,0.0,-0.0,0.0
2024-12-16,KO,PEP,83.819,84.6211,1.0257184787909503,-2.9784259656168786,0.4712621745491532,0.8476759630377375,0.8476759630377375,0.4130715847751622,0.8865308388189685,0.005001580188009225,-0.05830236247365406,-0.05785929085405017,1.328149885044626,0,0.0,0.0,0,0.4712621745491532,0.0,0.0,0.0,0.0
2024-12-17,KO,PEP,83.4099,84.5142,1.0257184787909503,-3.277876660234142,-0.2994506946172635,-0.3307516266669872,0.3307516266669872,0.41586705173730976,0.883562956638228,-0.003617476652436613,-0.0628985578889184,-0.05904947677467398,1.328149885044626,0,0.0,0.0,0,-0.2994506946172635,-0.0,0.0,-0.0,0.0
2024-12-18,KO,PEP,82.0034,82.9292,1.0257184787909503,-3.0586128713504763,0.2192637888836657,0.5519535766699963,0.5519535766699963,0.4162528729676991,0.8955856585154187,0.0018917381199772265,-0.07870043726210108,-0.07669629327784333,1.328149885044626,0,0.0,0.0,0,0.2192637888836657,0.0,0.0,0.0,0.0
2024-12-19,KO,PEP,80.5342,81.234,1.0257184787909503,-2.7890149061040574,0.2695979652464189,1.5274844026906702,1.5274844026906702,0.4187251845171941,0.9049636861930527,0.0025252029611964044,-0.09520674453197675,-0.09557003670760511,1.328149885044626,0,0.0,0.0,0,0.2695979652464189,0.0,0.0,0.0,0.0
2024-12-20,KO,PEP,81.7549,82.6023,1.0257184787909503,-2.9718055006337067,-0.1827905945296493,0.7765994348879359,0.7765994348879359,0.4200340680479598,0.9099816474634022,-0.0016863967872773333,-0.08149230859109913,-0.08033587959638333,1.328149885044626,0,0.0,0.0,0,-0.1827905945296493,-0.0,0.0,-0.0,0.0
2024-12-23,KO,PEP,82.2029,83.0891,1.0257184787909503,-3.0231252561091537,-0.05131975547544698,0.6095999534265757,0.6095999534265757,0.4163851114000936,0.910606319953514,-0.0004135044989443948,-0.07645907577262367,-0.07491602453408497,1.328149885044626,0,0.0,0.0,0,-0.05131975547544698,-0.0,0.0,-0.0,0.0
2024-12-24,KO,PEP,81.1705,81.9732,1.0257184787909503,-2.9109260056263366,0.11219925048281709,0.9861404847229892,0.9861404847229892,0.4018572669195012,0.9135757256251132,0.000870993495592276,-0.08805798104448559,-0.08734005137060641,1.328149885044626,0,0.0,0.0,0,0.11219925048281709,0.0,0.0,0.0,0.0
2024-12-25,KO,PEP,79.9092,81.0344,1.0257184787909503,-3.2092814977373934,-0.2983554921110567,-0.12827175113695358,0.12827175113695358,0.37145686753555857,0.9129038143634572,-0.004086373012604616,-0.10222855370953754,-0.09779231088680529,1.328149885044626,0,0.0,0.0,0,-0.2983554921110567,-0.0,0.0,-0.0,0.0
2024-12-26,KO,PEP,77.7497,78.8082,1.0257184787909503,-3.0853270202529615,0.12395447748443189,0.4062922703718952,0.4062922703718952,0.35712685983141107,0.9223601041379997,0.0004478606561622023,-0.12649030877984535,-0.1225780161860831,1.328149885044626,0,0.0,0.0,0,0.12395447748443189,0.0,0.0,0.0,0.0
2024-12-27,KO,PEP,77.4708,78.0939,1.0257184787909503,-2.631556310852602,0.45377070940035935,2.1475003671245547,2.1475003671245547,0.36634100975864503,0.923838206184363,0.005476625522434109,-0.12962372090724017,-0.13053077393259016,1.328149885044626,-1,-0.0,0.0,0,0.45377070940035935,0.0,0.0,0.0,0.0
2024-12-30,KO,PEP,79.5803,80.1514,1.0257184787909503,-2.6324720809649733,-0.0009157701123712059,1.9277391726406907,1.9277391726406907,0.36402027150806066,0.92993653195519,0.0008831262447142052,-0.10592371057113714,-0.10762331339298736,1.328149885044626,0,-0.0,0.0,0,-0.0009157701123712059,0.0,0.0,0.0,0.0
2024-12-31,KO,PEP,80.071,81.1602,1.0257184787909503,-3.176516882369299,-0.5440448014043255,-0.15244874757612048,0.15244874757612048,0.3782587772291193,0.9281312018554143,-0.006420081756778995,-0.10041074774965053,-0.09639169920472412,1.328149885044626,0,0.0,0.0,0,-0.5440448014043255,0.0,0.0,0.0,0.0
2025-01-01,KO,PEP,79.903,80.7115,1.0257184787909503,-2.884277000935782,0.29223988143351676,0.9018738374392448,0.9018738374392448,0.3806509941535398,0.926699687885895,0.0034304339836087605,-0.1022982100565788,-0.10138736265265602,1.328149885044626,0,-0.0,0.0,0,0.29223988143351676,0.0,0.0,0.0,0.0
2025-01-02,KO,PEP,80.426,81.4887,1.0257184787909503,-3.158465402652112,-0.2741884017163301,-0.153400169832652,0.153400169832652,0.37804140268214953,0.9267116076666175,-0.0030839225478134225,-0.09642236013679595,-0.09273429906510844,1.328149885044626,0,0.0,0.0,0,-0.2741884017163301,0.0,0.0,0.0,0.0
2025-01-03,KO,PEP,79.3618,80.5313,1.0257184787909503,-3.2406425310576594,-0.08217712840554725,-0.5019950659797384,0.5019950659797384,0.37393861240729837,0.9278724569977261,-0.0014831711422568228,-0.10837853505961226,-0.10339364425131281,1.328149885044626,0,-0.0,0.0,0,-0.08217712840554725,-0.0,0.0,-0.0,0.0
2025-01-06,KO,PEP,79.7476,80.3858,1.0257184787909503,-2.7056004923935717,0.5350420386640877,1.4879953425972658,1.4879953425972658,0.3862268757269031,0.9275356737311413,0.006668031783607975,-0.10404411269048752,-0.10501358860538923,1.328149885044626,0,-0.0,0.0,0,0.5350420386640877,-0.0,0.0,-0.0,0.0
2025-01-07,KO,PEP,79.6931,80.3136,1.0257184787909503,-2.6860436182248577,0.01955687416871399,1.500253730735369,1.500253730735369,0.3755287470235305,0.9248898809177507,0.00021476243562135178,-0.1046564144507709,-0.10581743728143278,1.328149885044626,0,-0.0,0.0,0,0.01955687416871399,-0.0,0.0,-0.0,0.0
2025-01-08,KO,PEP,79.9626,81.2967,1.0257184787909503,-3.424927454724255,-0.7388838364993973,-1.4734414874809612,1.4734414874809612,0.3587129500309175,0.9224102090029906,-0.008859043061131722,-0.10162861033340675,-0.09487195759419886,1.328149885044626,0,-0.0,0.0,0,-0.7388838364993973,0.0,0.0,0.0,0.0
2025-01-09,KO,PEP,80.9694,81.9695,1.0257184787909503,-3.108230847254802,0.31669660746945283,-0.13294410001602044,0.13294410001602044,0.3308920908456553,0.922883954409258,0.004315027563626561,-0.09031731836545764,-0.08738124583184415,1.328149885044626,0,0.0,0.0,0,0.31669660746945283,-0.0,0.0,-0.0,0.0
2025-01-10,KO,PEP,81.0962,81.9207,1.0257184787909503,-2.9313757854898057,0.17685506176499644,0.5570319112431718,0.5570319112431718,0.3219815046402157,0.923044814103323,0.0021613670976411425,-0.08889273371951412,-0.0879245673746547,1.328149885044626,0,-0.0,0.0,0,0.17685506176499644,0.0,0.0,0.0,0.0
2025-01-13,KO,PEP,82.1037,82.7597,1.0257184787909503,-2.784453589195408,0.14692219629439762,1.12011900040157,1.12011900040157,0.3226649263802251,0.925429790408064,0.0021819050565965448,-0.07757357732528603,-0.07858344494805602,1.328149885044626,0,-0.0,0.0,0,0.14692219629439762,-0.0,0.0,-0.0,0.0
2025-01-14,KO,PEP,81.9308,82.7025,1.0257184787909503,-2.8986824922085646,-0.11422890301315647,0.5721308864607559,0.5721308864607559,0.32346747078012555,0.9257314391231621,-0.0014147157731045912,-0.07951609061616649,-0.07922028905151413,1.328149885044626,0,-0.0,0.0,0,-0.11422890301315647,0.0,0.0,0.0,0.0
2025-01-15,KO,PEP,83.2469,83.8438,1.0257184787909503,-2.7532349920526826,0.14544750015588193,1.1475725501271445,1.1475725501271445,0.32151447049844384,0.9301143079672104,0.0022634895707192015,-0.06472984572242613,-0.06651346780541512,1.328149885044626,0,-0.0,0.0,0,0.14544750015588193,-0.0,0.0,-0.0,0.0
2025-01-16,KO,PEP,84.4566,85.6064,1.0257184787909503,-3.3514663827696154,-0.5982313907169328,-1.4791167594624053,1.4791167594624053,0.33360118141608314,0.9324534100862251,-0.006490952990413801,-0.051138993623073836,-0.046889317162837285,1.328149885044626,0,-0.0,0.0,0,-0.5982313907169328,0.0,0.0,0.0,0.0
2025-01-17,KO,PEP,83.7625,84.4992,1.0257184787909503,-2.9098908830522703,0.4415754997173451,0.4785561615715878,0.4785561615715878,0.3266817663063535,0.93275087737102,0.004715190197287944,-0.05893713402330558,-0.05921648134725921,1.328149885044626,0,0.0,0.0,0,0.4415754997173451,-0.0,0.0,-0.0,0.0
2025-01-20,KO,PEP,83.2842,84.488,1.0257184787909503,-3.3767028360898195,-0.4668119530375492,-1.5158988657505348,1.5158988657505348,0.33149191050552196,0.9317318627476238,-0.005577646875012721,-0.06431078415070934,-0.05934117809478956,1.328149885044626,0,-0.0,0.0,0,-0.4668119530375492,-0.0,0.0,-0.0,0.0
2025-01-21,KO,PEP,84.6138,85.3801,1.0257184787909503,-2.9621462910192236,0.4145565450705959,0.253676320560381,0.253676320560381,0.3392297899593125,0.9268565646843714,0.0054057167977843434,-0.04937286817873365,-0.04940885948123919,1.328149885044626,0,0.0,0.0,0,0.4145565450705959,-0.0,0.0,-0.0,0.0
2025-01-22,KO,PEP,84.8473,85.3893,1.0257184787909503,-2.7380829010241,0.22406338999512343,1.153509298901936,1.153509298901936,0.3414994578663843,0.9228853559798138,0.002651843688213029,-0.0467495202699969,-0.049306430010053526,1.328149885044626,0,-0.0,0.0,0,0.22406338999512343,0.0,0.0,0.0,0.0
2025-01-23,KO,PEP,85.565,86.318,1.0257184787909503,-2.972967652277248,-0.23488475125314778,0.12765109851462092,0.12765109851462092,0.3397681046985643,0.921879318961924,-0.00241734468964494,-0.038686236355220394,-0.038966620239395455,1.328149885044626,0,0.0,0.0,0,-0.23488475125314778,0.0,0.0,0.0,0.0
2025-01-24,KO,PEP,85.1057,85.2883,1.0257184787909503,-2.3760853346662145,0.5968823176110334,2.422259499108631,2.422259499108631,0.3543129676900863,0.9214046353669,0.00656129671331851,-0.04384642348362622,-0.05043092746546052,1.328149885044626,-1,-0.0,0.0,0,0.5968823176110334,0.0,0.0,0.0,0.0
2025-01-27,KO,PEP,86.0607,86.9063,1.0257184787909503,-3.080697833349973,-0.7046124986837583,-0.45081075899900236,0.45081075899900236,0.369204902657148,0.919977862220663,-0.007749609070724084,-0.03311709906031335,-0.03241670090260396,1.328149885044626,0,0.0,0.0,0,-0.7046124986837583,0.0,0.0,0.0,0.0
2025-01-28,KO,PEP,86.6898,87.4819,1.0257184787909503,-3.042001389742026,0.03869644360794666,-0.33342092908963383,0.33342092908963383,0.36499297679594633,0.9177339966508579,0.0006867315658147799,-0.026049226814547688,-0.026008178770601353,1.328149885044626,0,0.0,0.0,0,0.03869644360794666,0.0,0.0,0.0,0.0
2025-01-29,KO,PEP,87.1151,88.1674,1.0257184787909503,-3.3198314069532415,-0.27783001721121536,-1.414544615009222,1.414544615009222,0.3663458558510617,0.9165741124909309,-0.0029299084593612523,-0.021271026105401214,-0.01837606980345785,1.328149885044626,0,-0.0,0.0,0,-0.27783001721121536,-0.0,0.0,-0.0,0.0
2025-01-30,KO,PEP,88.7566,89.0246,1.0257184787909503,-2.557577286972844,0.7622541199803976,1.58863543034986,1.58863543034986,0.38955795619603617,0.910612384925744,0.00912047276167538,-0.0028289464814555965,-0.00883231516212235,1.328149885044626,0,-0.0,0.0,0,0.7622541199803976,-0.0,0.0,-0.0,0.0
2025-01-31,KO,PEP,88.251,89.3556,1.0257184787909503,-3.4026901034526276,-0.8451128164797836,-1.5887968366989538,1.5887968366989538,0.4184250699060252,0.9040416132580217,-0.009414551214449118,-0.008509309233735163,-0.00514708092707572,1.328149885044626,0,-0.0,0.0,0,-0.8451128164797836,0.0,0.0,0.0,0.0
2025-02-03,KO,PEP,87.0008,88.0628,1.0257184787909503,-3.326841254071695,0.07584884938093239,-1.2341663927231554,1.2341663927231554,0.41868183554664873,0.9073997011220433,0.0003016238671427196,-0.022555174567793546,-0.01954064835628533,1.328149885044626,0,-0.0,0.0,0,0.07584884938093239,-0.0,0.0,-0.0,0.0
2025-02-04,KO,PEP,86.4939,87.66,1.0257184787909503,-3.420581850814713,-0.09374059674301805,-1.4590577384923158,1.4590577384923158,0.4182951856712343,0.9110327398533428,-0.001252374657226718,-0.028250142683162505,-0.024025277812106505,1.328149885044626,0,-0.0,0.0,0,-0.09374059674301805,0.0,0.0,0.0,0.0
2025-02-05,KO,PEP,86.4372,87.3122,1.0257184787909503,-3.1205369638912117,0.3000448869235015,-0.41860567808331967,0.41860567808331967,0.41868273420640223,0.9165369156904042,0.003312064540878956,-0.028887161211750723,-0.02789755716844855,1.328149885044626,0,0.0,0.0,0,0.3000448869235015,-0.0,0.0,-0.0,0.0
2025-02-06,KO,PEP,85.2216,86.3371,1.0257184787909503,-3.3359588752221754,-0.21542191133096367,-1.1260942133162417,1.1260942133162417,0.4198839024816089,0.9197492493816599,-0.002895419720294279,-0.04254429918973934,-0.038753967750303486,1.328149885044626,0,-0.0,0.0,0,-0.21542191133096367,-0.0,0.0,-0.0,0.0
2025-02-07,KO,PEP,85.7271,86.2071,1.0257184787909503,-2.697115472979334,0.6388434022428413,1.1008988179009096,1.1008988179009096,0.4281852605001595,0.9149833177193119,0.0074373206189130014,-0.036865059926928234,-0.040201340712708644,1.328149885044626,0,-0.0,0.0,0,0.6388434022428413,-0.0,0.0,-0.0,0.0
2025-02-10,KO,PEP,85.7179,86.7764,1.0257184787909503,-3.290257002955016,-0.5931415299756821,-0.9079824332566212,0.9079824332566212,0.44156744728673825,0.911362162070641,-0.006711181704278535,-0.036968420958021886,-0.03386296050119186,1.328149885044626,0,-0.0,0.0,0,-0.5931415299756821,0.0,0.0,0.0,0.0
2025-02-11,KO,PEP,86.0155,86.7586,1.0257184787909503,-2.9743992140325446,0.3158577889224716,0.19000709711542,0.19000709711542,0.43435703108789275,0.9100659457708311,0.003676978499215222,-0.0336249163000345,-0.03406113926065957,1.328149885044626,0,0.0,0.0,0,0.3158577889224716,-0.0,0.0,-0.0,0.0
2025-02-12,KO,PEP,84.0735,84.5907,1.0257184787909503,-2.692744123861644,0.28165509017090073,1.1490491018092441,1.1490491018092441,0.4341213565838233,0.917609219127681,0.0024103983802867823,-0.05544308177655144,-0.05819775345448952,1.328149885044626,0,-0.0,0.0,0,0.28165509017090073,0.0,0.0,0.0,0.0
2025-02-13,KO,PEP,83.9312,84.5274,1.0257184787909503,-2.770116144154173,-0.07737202029252899,0.8266338456249196,0.8266338456249196,0.4312124854831078,0.9160965448790637,-0.0009442574119559177,-0.057041807290098334,-0.05890251275079905,1.328149885044626,0,-0.0,0.0,0,-0.07737202029252899,0.0,0.0,0.0,0.0
2025-02-14,KO,PEP,82.7796,83.6635,1.0257184787909503,-3.0355979503266752,-0.2654818061725024,-0.11939385407498058,0.11939385407498058,0.4338971457383871,0.9159223739153536,-0.0035004071835328388,-0.06997991200830478,-0.06852086276788916,1.328149885044626,0,0.0,0.0,0,-0.2654818061725024,0.0,0.0,0.0,0.0
2025-02-17,KO,PEP,82.243,82.9411,1.0257184787909503,-2.8312189212481087,0.20437902907856653,0.619773285723007,0.619773285723007,0.42410601743533277,0.9163423464987367,0.0021523163450318794,-0.07600855649579141,-0.07656380298359222,1.328149885044626,0,-0.0,0.0,0,0.20437902907856653,0.0,0.0,0.0,0.0
2025-02-18,KO,PEP,81.7504,82.807,1.0257184787909503,-3.186270073242227,-0.3550511519941182,-0.591614039837649,0.591614039837649,0.42887082984387687,0.9173699662118301,-0.004372757499871316,-0.0815428656171776,-0.0780568238625039,1.328149885044626,0,-0.0,0.0,0,-0.3550511519941182,0.0,0.0,0.0,0.0
2025-02-19,KO,PEP,81.9597,82.4508,1.0257184787909503,-2.6116091510968857,0.5746609221453411,1.3900880002452158,1.3900880002452158,0.4195462512725493,0.9201054382747914,0.0068618008291478905,-0.07919140215979614,-0.08202262577949382,1.328149885044626,0,-0.0,0.0,0,0.5746609221453411,-0.0,0.0,-0.0,0.0
2025-02-20,KO,PEP,81.8976,82.3304,1.0257184787909503,-2.5502126462504577,0.061396504846428,1.489179429142555,1.489179429142555,0.41604440743245097,0.9241500278596101,0.0007025753383981259,-0.07988908911967862,-0.08336311581544431,1.328149885044626,0,-0.0,0.0,0,0.061396504846428,-0.0,0.0,-0.0,0.0
2025-02-21,KO,PEP,81.7054,82.9929,1.0257184787909503,-3.4219511384494723,-0.8717384921990146,-1.4433510425218141,1.4433510425218141,0.445309003273071,0.9188236955580916,-0.010393678512113036,-0.08204843587796207,-0.07598708052626468,1.328149885044626,0,-0.0,0.0,0,-0.8717384921990146,0.0,0.0,0.0,0.0
2025-02-24,KO,PEP,82.4183,83.5396,1.0257184787909503,-3.2698114308044666,0.15213970764500573,-0.8727579856842791,0.8727579856842791,0.44537598350395335,0.919037533444678,0.0021379390131377463,-0.07403907945766908,-0.069900320537443,1.328149885044626,0,-0.0,0.0,0,0.15213970764500573,-0.0,0.0,-0.0,0.0
2025-02-25,KO,PEP,81.9474,82.5575,1.0257184787909503,-2.7333533127838905,0.5364581180205761,0.895134930940822,0.895134930940822,0.45615006556433096,0.9176751441982319,0.006042564377261694,-0.07932959136441042,-0.0808346665865044,1.328149885044626,0,-0.0,0.0,0,0.5364581180205761,-0.0,0.0,-0.0,0.0
2025-02-26,KO,PEP,82.6756,83.5538,1.0257184787909503,-3.0270766332032935,-0.29372332041940297,-0.047633870567275756,0.047633870567275756,0.4585450560300056,0.9183903678872849,-0.0031817646697136492,-0.07114834105545087,-0.06974222287539567,1.328149885044626,0,0.0,0.0,0,-0.29372332041940297,0.0,0.0,0.0,0.0
2025-02-27,KO,PEP,83.1738,84.2962,1.0257184787909503,-3.290370031857705,-0.2632933986544117,-0.9433148889121826,0.9433148889121826,0.4476552443806797,0.9196365633375675,-0.0028593313580682622,-0.06555111652383361,-0.06147660989624559,1.328149885044626,0,-0.0,0.0,0,-0.2632933986544117,-0.0,0.0,-0.0,0.0
2025-02-28,KO,PEP,83.5161,84.5059,1.0257184787909503,-3.163163196860168,0.12720683499753704,-0.484574514230866,0.484574514230866,0.44063591078717923,0.9227854546468874,0.0016278220520244968,-0.06170541207346725,-0.05914188597150449,1.328149885044626,0,0.0,0.0,0,0.12720683499753704,-0.0,0.0,-0.0,0.0
2025-03-03,KO,PEP,84.1948,85.124,1.0257184787909503,-3.118459788600859,0.044703408259309185,-0.3715589005416038,0.3715589005416038,0.43210153707915716,0.9223451652104286,0.0008122945937327763,-0.05408028905137041,-0.05226018421717715,1.328149885044626,0,0.0,0.0,0,0.044703408259309185,0.0,0.0,0.0,0.0
2025-03-04,KO,PEP,84.4076,85.5611,1.0257184787909503,-3.3540013356803797,-0.2355415470795208,-1.1142745698823517,1.1142745698823517,0.4273159107529881,0.9221970567896511,-0.0026073900781518056,-0.05168950346259449,-0.0473936709720445,1.328149885044626,0,-0.0,0.0,0,-0.2355415470795208,-0.0,0.0,-0.0,0.0
2025-03-05,KO,PEP,85.923,86.6347,1.0257184787909503,-2.939812694510337,0.4141886411700426,0.3102624259241698,0.3102624259241698,0.43233437795605173,0.9219526757551729,0.005405601381426539,-0.03466414405831353,-0.035440597030213294,1.328149885044626,0,0.0,0.0,0,0.4141886411700426,-0.0,0.0,-0.0,0.0
2025-03-06,KO,PEP,86.0416,86.9217,1.0257184787909503,-3.115593897923347,-0.17578120341300973,-0.27504890114964,0.27504890114964,0.431392453682815,0.9225100613732767,-0.0019324547379802048,-0.03333168554877963,-0.032245242874749835,1.328149885044626,0,0.0,0.0,0,-0.17578120341300973,-0.0,0.0,-0.0,0.0
2025-03-07,KO,PEP,85.4031,86.2971,1.0257184787909503,-3.1134301360705336,0.0021637618528131952,-0.20199196744765843,0.20199196744765843,0.41618860532442675,0.9202055453667376,-0.00023505144972923997,-0.04050516580457575,-0.0391993132771975,1.328149885044626,0,0.0,0.0,0,0.0021637618528131952,0.0,0.0,0.0,0.0
2025-03-10,KO,PEP,85.4614,86.232,1.0257184787909503,-2.9883558631012335,0.12507427296930018,0.25702234471072505,0.25702234471072505,0.3965445074468595,0.9198790581227396,0.001437015666093,-0.03985017144449288,-0.03992411312221722,1.328149885044626,0,0.0,0.0,0,0.12507427296930018,0.0,0.0,0.0,0.0
2025-03-11,KO,PEP,84.773,85.5538,1.0257184787909503,-2.9811135907852133,0.0072422723160201485,0.2762765575554595,0.2762765575554595,0.39648866306106406,0.9214498776316961,-0.00019026879754213688,-0.04758427294502543,-0.04747494653070272,1.328149885044626,0,0.0,0.0,0,0.0072422723160201485,0.0,0.0,0.0,0.0
2025-03-12,KO,PEP,84.5144,85.3545,1.0257184787909503,-3.035287897962178,-0.054174307176964476,0.0378204367630002,0.0378204367630002,0.3931335045278811,0.9178066498174738,-0.0007209712492469711,-0.05048961671033292,-0.04969388061845126,1.328149885044626,0,0.0,0.0,0,-0.054174307176964476,-0.0,0.0,-0.0,0.0
2025-03-13,KO,PEP,84.2295,85.0268,1.0257184787909503,-2.984059952462374,0.051227945499803695,0.30640693852366335,0.30640693852366335,0.3667327080855653,0.9133017561729523,0.00046825889016810507,-0.05369043820583219,-0.05334237384752927,1.328149885044626,0,0.0,0.0,0,0.051227945499803695,0.0,0.0,0.0,0.0
2025-03-14,KO,PEP,84.7194,85.185,1.0257184787909503,-2.6564286158071155,0.32763133665525856,1.5268226268698404,1.5268226268698404,0.33635569696759765,0.9091068707670517,0.003955662188158238,-0.04818646330009302,-0.05158103228866395,1.328149885044626,0,-0.0,0.0,0,0.32763133665525856,0.0,0.0,0.0,0.0
2025-03-17,KO,PEP,84.6338,85.5603,1.0257184787909503,-3.1269807608973537,-0.4705521450902381,-0.40905116289982346,0.40905116289982346,0.34808925882964153,0.9065131989386516,-0.005416099543256947,-0.049148170285051807,-0.0474025778825824,1.328149885044626,0,0.0,0.0,0,-0.4705521450902381,0.0,0.0,0.0,0.0
2025-03-18,KO,PEP,84.4148,84.9216,1.0257184787909503,-2.690854368493561,0.4361263924037928,1.3123515010459652,1.3123515010459652,0.35616821687023464,0.9024736458499418,0.004877292053827809,-0.05160861222086899,-0.05451363258326014,1.328149885044626,0,-0.0,0.0,0,0.4361263924037928,0.0,0.0,0.0,0.0
2025-03-19,KO,PEP,84.0566,84.7513,1.0257184787909503,-2.874374511555473,-0.18352014306191222,0.5075230167221892,0.5075230167221892,0.35419656920550285,0.9006351675536144,-0.002237952658979969,-0.055632951496712546,-0.05640969116401062,1.328149885044626,0,-0.0,0.0,0,-0.18352014306191222,0.0,0.0,0.0,0.0
2025-03-20,KO,PEP,85.4666,86.0825,1.0257184787909503,-2.829810950521974,0.0445635610334989,0.6422959365431906,0.6422959365431906,0.35170818289795514,0.8896146171528705,0.001067277831586555,-0.03979174999213553,-0.04158859202898302,1.328149885044626,0,-0.0,0.0,0,0.0445635610334989,-0.0,0.0,-0.0,0.0
2025-03-21,KO,PEP,86.337,87.1201,1.0257184787909503,-3.0236964441154583,-0.19388549359348417,-0.1522905017992604,0.1522905017992604,0.33330713684451607,0.8922206114019973,-0.001869457969972732,-0.030012897659097204,-0.030036329061356337,1.328149885044626,0,0.0,0.0,0,-0.19388549359348417,0.0,0.0,0.0,0.0
2025-03-24,KO,PEP,86.1047,86.1793,1.0257184787909503,-2.2910004992689466,0.7326959448465118,2.6495294984667073,2.6495294984667073,0.34124587330437933,0.8740656399032528,0.008108266358883731,-0.03262276369421313,-0.04051085585389991,1.328149885044626,-1,-0.0,0.0,0,0.7326959448465118,0.0,0.0,0.0,0.0
2025-03-25,KO,PEP,85.2035,86.069,1.0257184787909503,-3.0790637510582997,-0.7880632517893531,-0.47442838700674717,0.47442838700674717,0.3681833225538451,0.8683555340145999,-0.009186437903772715,-0.042747650783521385,-0.0417388961443097,1.328149885044626,0,0.0,0.0,0,-0.7880632517893531,0.0,0.0,0.0,0.0
2025-03-26,KO,PEP,85.1225,85.618,1.0257184787909503,-2.69746471712358,0.3815990339347195,1.0414083923393371,1.0414083923393371,0.3712914301409823,0.8675502635262026,0.004289316702801971,-0.04365767725293335,-0.04676016696003804,1.328149885044626,0,-0.0,0.0,0,0.3815990339347195,0.0,0.0,0.0,0.0
2025-03-27,KO,PEP,84.9776,85.9754,1.0257184787909503,-3.208956501443467,-0.5114917843198867,-0.9270811440998343,0.9270811440998343,0.38268927043687406,0.8635541001881292,-0.005876608495656299,-0.04528561349265914,-0.04278100467724144,1.328149885044626,0,-0.0,0.0,0,-0.5114917843198867,0.0,0.0,0.0,0.0
2025-03-28,KO,PEP,83.732,84.3351,1.0257184787909503,-2.7720704806826717,0.4368860207607952,0.7575212729479338,0.7575212729479338,0.3882575811507356,0.8664587334999017,0.0044207327572883814,-0.059279798311170584,-0.06104351137134134,1.328149885044626,0,-0.0,0.0,0,0.4368860207607952,-0.0,0.0,-0.0,0.0
2025-03-31,KO,PEP,83.9427,84.6387,1.0257184787909503,-2.8727786108436106,-0.10070813016093894,0.3695015781763707,0.3695015781763707,0.3869510878641513,0.8706899466945909,-0.001083562861054821,-0.05691260600123127,-0.05766333882221686,1.328149885044626,0,0.0,0.0,0,-0.10070813016093894,0.0,0.0,0.0,0.0
2025-04-01,KO,PEP,84.1382,85.3362,1.0257184787909503,-3.392717249800299,-0.5199386389566882,-1.5913952065336283,1.5913952065336283,0.3932672578888796,0.868078645845346,-0.005911941430207568,-0.05471618409049028,-0.04989762619700511,1.328149885044626,0,-0.0,0.0,0,-0.5199386389566882,-0.0,0.0,-0.0,0.0
2025-04-02,KO,PEP,83.1942,83.8309,1.0257184787909503,-2.792703223676284,0.6000140261240148,0.7285053122909538,0.7285053122909538,0.3945850774156002,0.876615035441274,0.006420005528186334,-0.06532192467227815,-0.0666570917378384,1.328149885044626,0,-0.0,0.0,0,0.6000140261240148,-0.0,0.0,-0.0,0.0
